행정구역,순위,2023년 수(명),비율(%)
경상북도 영덕군 지품면,3234,"1,820",0
경상남도 산청군 신등면,3235,"1,820",0
전라남도 영암군 금정면,3236,"1,815",0
전북특별자치도 장수군 산서면,3237,"1,814",0
전라남도 순천시 장천동,3238,"1,811",0
전북특별자치도 진안군 백운면,3239,"1,810",0
전라남도 고흥군 봉래면,3240,"1,808",0
전북특별자치도 남원시 아영면,3241,"1,807",0
전북특별자치도 정읍시 산외면,3242,"1,805",0
경상북도 의성군 단촌면,3243,"1,799",0
전라남도 함평군 엄다면,3244,"1,797",0
전라남도 무안군 망운면,3245,"1,796",0
충청북도 단양군 어상천면,3246,"1,795",0
경상남도 밀양시 청도면,3247,"1,795",0
충청북도 괴산군 장연면,3248,"1,790",0
전북특별자치도 고창군 성내면,3249,"1,789",0
대구광역시 군위군 우보면,3250,"1,788",0
경상남도 창녕군 고암면,3251,"1,788",0
경상북도 청도군 운문면,3252,"1,785",0
전라남도 화순군 사평면,3253,"1,783",0
전북특별자치도 순창군 쌍치면,3254,"1,781",0
경상북도 영주시 순흥면,3255,"1,781",0
경상남도 합천군 대병면,3256,"1,781",0
경상북도 상주시 내서면,3257,"1,780",0
경상남도 고성군 하일면,3258,"1,775",0
경상남도 사천시 축동면,3259,"1,768",0
인천광역시 옹진군 덕적면,3260,"1,767",0
경상남도 진주시 사봉면,3261,"1,756",0
경상북도 고령군 운수면,3262,"1,751",0
전북특별자치도 남원시 송동면,3263,"1,738",0
전라남도 영암군 서호면,3264,"1,737",0
경상남도 거창군 웅양면,3265,"1,737",0
경상남도 하동군 횡천면,3266,"1,733",0
경상남도 하동군 적량면,3267,"1,731",0
전북특별자치도 순창군 동계면,3268,"1,729",0
전라남도 화순군 춘양면,3269,"1,728",0
충청북도 영동군 매곡면,3270,"1,726",0
강원특별자치도 횡성군 강림면,3271,"1,724",0
전라남도 담양군 대덕면,3272,"1,718",0
전라남도 곡성군 죽곡면,3273,"1,718",0
전라남도 영암군 덕진면,3274,"1,717",0
경상남도 합천군 대양면,3275,"1,717",0
울산광역시 울주군 삼동면,3276,"1,707",0
전라남도 나주시 문평면,3277,"1,702",0
광주광역시 광산구 동곡동,3278,"1,699",0
전라남도 담양군 용면,3279,"1,696",0
강원특별자치도 영월군 김삿갓면,3280,"1,695",0
경상북도 김천시 감천면,3281,"1,695",0
경상북도 구미시 무을면,3282,"1,692",0
전라남도 화순군 이양면,3283,"1,690",0
경상남도 의령군 지정면,3284,"1,688",0
경상북도 청송군 주왕산면,3285,"1,685",0
충청북도 보은군 내북면,3286,"1,682",0
경상남도 함양군 서상면,3287,"1,680",0
충청남도 예산군 대흥면,3288,"1,679",0
충청북도 보은군 속리산면,3289,"1,678",0
전북특별자치도 정읍시 덕천면,3290,"1,678",0
전북특별자치도 익산시 성당면,3291,"1,672",0
전북특별자치도 진안군 마령면,3292,"1,665",0
전라남도 나주시 다도면,3293,"1,664",0
강원특별자치도 삼척시 미로면,3294,"1,661",0
전북특별자치도 부안군 주산면,3295,"1,658",0
충청북도 영동군 양산면,3296,"1,652",0
경상남도 고성군 마암면,3297,"1,649",0
전라남도 강진군 작천면,3298,"1,646",0
경상남도 남해군 상주면,3299,"1,645",0
충청남도 부여군 남면,3300,"1,643",0
경상남도 의령군 가례면,3301,"1,643",0
경상북도 의성군 옥산면,3302,"1,639",0
경상남도 산청군 삼장면,3303,"1,639",0
전라남도 영광군 묘량면,3304,"1,629",0
전북특별자치도 남원시 주생면,3305,"1,627",0
경상북도 영주시 단산면,3306,"1,627",0
전라남도 순천시 월등면,3307,"1,624",0
경상북도 영양군 수비면,3308,"1,620",0
경기도 연천군 미산면,3309,"1,619",0
충청북도 보은군 회인면,3310,"1,618",0
충청남도 보령시 미산면,3311,"1,618",0
전라남도 함평군 신광면,3312,"1,618",0
경상북도 의성군 구천면,3313,"1,617",0
전북특별자치도 김제시 성덕면,3314,"1,615",0
충청북도 보은군 산외면,3315,"1,612",0
전라남도 강진군 마량면,3316,"1,608",0
전북특별자치도 순창군 풍산면,3317,"1,602",0
경상북도 영양군 일월면,3318,"1,601",0
경상북도 의성군 단북면,3319,"1,598",0
전라남도 곡성군 겸면,3320,"1,596",0
전라남도 곡성군 오곡면,3321,"1,593",0
전라남도 신안군 증도면,3322,"1,591",0
경상북도 청송군 파천면,3323,"1,589",0
경상남도 합천군 가회면,3324,"1,587",0
전북특별자치도 고창군 성송면,3325,"1,584",0
전북특별자치도 진안군 성수면,3326,"1,583",0
전라남도 광양시 다압면,3327,"1,582",0
전라남도 강진군 신전면,3328,"1,578",0
전북특별자치도 김제시 청하면,3329,"1,573",0
경상북도 안동시 예안면,3330,"1,573",0
강원특별자치도 춘천시 동산면,3331,"1,570",0
경상남도 합천군 쌍백면,3332,"1,570",0
경상북도 안동시 임동면,3333,"1,568",0
경상북도 안동시 녹전면,3334,"1,563",0
경상북도 울진군 온정면,3335,"1,563",0
전북특별자치도 순창군 금과면,3336,"1,562",0
경상북도 의성군 단밀면,3337,"1,562",0
경상남도 창녕군 유어면,3338,"1,558",0
충청북도 단양군 단성면,3339,"1,553",0
전북특별자치도 남원시 대산면,3340,"1,553",0
전라남도 광양시 태인동,3341,"1,552",0
전라남도 영광군 대마면,3342,"1,552",0
충청남도 부여군 양화면,3343,"1,547",0
경상북도 예천군 보문면,3344,"1,547",0
경상남도 진주시 이반성면,3345,"1,542",0
경상북도 봉화군 상운면,3346,"1,541",0
경상남도 고성군 대가면,3347,"1,541",0
경상북도 영양군 청기면,3348,"1,540",0
제주특별자치도 제주시 우도면,3349,"1,540",0
경상남도 거창군 신원면,3350,"1,538",0
경상남도 함양군 유림면,3351,"1,536",0
전라남도 곡성군 삼기면,3352,"1,535",0
전북특별자치도 남원시 산동면,3353,"1,532",0
경상북도 의성군 점곡면,3354,"1,531",0
경상북도 경주시 보덕동,3355,"1,528",0
전북특별자치도 정읍시 영원면,3356,"1,527",0
경상남도 진주시 미천면,3357,"1,527",0
경상북도 구미시 옥성면,3358,"1,526",0
경상남도 하동군 북천면,3359,"1,526",0
강원특별자치도 평창군 미탄면,3360,"1,522",0
충청북도 보은군 탄부면,3361,"1,522",0
전라남도 보성군 복내면,3362,"1,521",0
전북특별자치도 익산시 용동면,3363,"1,502",0
경상북도 의성군 사곡면,3364,"1,502",0
경상남도 하동군 양보면,3365,"1,498",0
경상북도 고령군 우곡면,3366,"1,494",0
경상남도 창녕군 성산면,3367,"1,489",0
경상남도 고성군 상리면,3368,"1,476",0
경상북도 영덕군 창수면,3369,"1,475",0
인천광역시 동구 송림2동,3370,"1,472",0
경상남도 함양군 백전면,3371,"1,468",0
경상남도 합천군 청덕면,3372,"1,465",0
전라남도 화순군 동복면,3373,"1,454",0
경상북도 예천군 개포면,3374,"1,452",0
경상북도 상주시 은척면,3375,"1,449",0
전북특별자치도 정읍시 옹동면,3376,"1,446",0
경상북도 상주시 외남면,3377,"1,446",0
강원특별자치도 정선군 화암면,3378,"1,441",0
충청북도 단양군 적성면,3379,"1,440",0
전북특별자치도 남원시 대강면,3380,"1,439",0
전북특별자치도 장수군 계북면,3381,"1,439",0
경상북도 김천시 지례면,3382,"1,439",0
충청남도 서천군 기산면,3383,"1,438",0
전북특별자치도 남원시 사매면,3384,"1,433",0
경상남도 거창군 주상면,3385,"1,432",0
충청북도 보은군 장안면,3386,"1,430",0
강원특별자치도 양구군 해안면,3387,"1,429",0
전라남도 신안군 하의면,3388,"1,428",0
경상북도 의성군 가음면,3389,"1,423",0
경상남도 거제시 남부면,3390,"1,423",0
경상남도 의령군 화정면,3391,"1,418",0
전라남도 신안군 장산면,3392,"1,416",0
전북특별자치도 임실군 성수면,3393,"1,412",0
전북특별자치도 진안군 주천면,3394,"1,405",0
경상남도 거창군 북상면,3395,"1,405",0
전북특별자치도 순창군 인계면,3396,"1,401",0
인천광역시 옹진군 대청면,3397,"1,400",0
전라남도 강진군 병영면,3398,"1,399",0
경상북도 의성군 춘산면,3399,"1,397",0
강원특별자치도 강릉시 왕산면,3400,"1,395",0
경상북도 상주시 화북면,3401,"1,395",0
경상남도 통영시 사량면,3402,"1,395",0
경상남도 창녕군 길곡면,3403,"1,390",0
경상남도 함양군 휴천면,3404,"1,385",0
충청남도 청양군 목면,3405,"1,384",0
전북특별자치도 임실군 운암면,3406,"1,383",0
충청남도 부여군 내산면,3407,"1,382",0
경상남도 의령군 용덕면,3408,"1,371",0
경상남도 합천군 묘산면,3409,"1,371",0
전라남도 고흥군 동일면,3410,"1,368",0
경상북도 안동시 도산면,3411,"1,364",0
전북특별자치도 임실군 강진면,3412,"1,360",0
경상북도 고령군 덕곡면,3413,"1,360",0
전라남도 화순군 백아면,3414,"1,357",0
전라남도 곡성군 오산면,3415,"1,348",0
전라남도 영광군 불갑면,3416,"1,346",0
전북특별자치도 임실군 신평면,3417,"1,345",0
전라남도 순천시 송광면,3418,"1,342",0
전라남도 장성군 서삼면,3419,"1,341",0
충청남도 부여군 옥산면,3420,"1,338",0
전북특별자치도 익산시 웅포면,3421,"1,335",0
경상남도 진주시 지수면,3422,"1,335",0
전북특별자치도 임실군 삼계면,3423,"1,332",0
경상남도 합천군 적중면,3424,"1,331",0
전라남도 신안군 신의면,3425,"1,324",0
전북특별자치도 진안군 동향면,3426,"1,322",0
경상북도 봉화군 재산면,3427,"1,322",0
인천광역시 옹진군 자월면,3428,"1,316",0
경기도 광주시 남종면,3429,"1,315",0
강원특별자치도 영월군 산솔면,3430,"1,314",0
충청남도 서천군 마산면,3431,"1,312",0
전라남도 장흥군 부산면,3432,"1,308",0
전라남도 구례군 간전면,3433,"1,307",0
전북특별자치도 무주군 부남면,3434,"1,304",0
경상남도 거창군 남하면,3435,"1,304",0
경상남도 고성군 영오면,3436,"1,301",0
경상남도 거창군 고제면,3437,"1,300",0
경상북도 영주시 평은면,3438,"1,296",0
경상남도 함양군 서하면,3439,"1,293",0
충청북도 옥천군 안남면,3440,"1,285",0
경상남도 합천군 봉산면,3441,"1,284",0
전북특별자치도 남원시 보절면,3442,"1,281",0
전라남도 구례군 용방면,3443,"1,275",0
전라남도 보성군 미력면,3444,"1,274",0
경상남도 거창군 가북면,3445,"1,271",0
전라남도 화순군 도암면,3446,"1,268",0
경상북도 울릉군 서면,3447,"1,266",0
경상남도 하동군 청암면,3448,"1,261",0
경상남도 산청군 차황면,3449,"1,258",0
경상북도 포항시 북구 기북면,3450,"1,246",0
경상북도 예천군 은풍면,3451,"1,244",0
경상북도 상주시 중동면,3452,"1,243",0
경상남도 의령군 정곡면,3453,"1,242",0
전북특별자치도 순창군 팔덕면,3454,"1,240",0
전라남도 곡성군 목사동면,3455,"1,235",0
전라남도 나주시 반남면,3456,"1,230",0
강원특별자치도 삼척시 하장면,3457,"1,227",0
전라남도 장성군 북일면,3458,"1,222",0
전라남도 화순군 한천면,3459,"1,217",0
경상북도 울릉군 북면,3460,"1,216",0
대구광역시 군위군 삼국유사면,3461,"1,215",0
경상북도 영천시 자양면,3462,"1,214",0
경상남도 함양군 병곡면,3463,"1,205",0
전북특별자치도 김제시 광활면,3464,"1,199",0
전라남도 구례군 문척면,3465,"1,191",0
전북특별자치도 김제시 부량면,3466,"1,182",0
충청북도 제천시 청풍면,3467,"1,181",0
전라남도 고흥군 영남면,3468,"1,172",0
강원특별자치도 양구군 방산면,3469,"1,170",0
전북특별자치도 임실군 신덕면,3470,"1,169",0
전북특별자치도 임실군 청웅면,3471,"1,156",0
충청남도 서천군 문산면,3472,"1,146",0
전라남도 담양군 가사문학면,3473,"1,145",0
경상남도 산청군 생비량면,3474,"1,143",0
충청남도 서천군 시초면,3475,"1,138",0
경상북도 김천시 부항면,3476,"1,129",0
전북특별자치도 순창군 적성면,3477,"1,128",0
경상남도 의령군 칠곡면,3478,"1,128",0
대구광역시 군위군 산성면,3479,"1,123",0
경상북도 성주군 금수면,3480,"1,122",0
경상남도 합천군 쌍책면,3481,"1,119",0
전북특별자치도 임실군 지사면,3482,"1,107",0
경상북도 예천군 효자면,3483,"1,095",0
전북특별자치도 정읍시 산내면,3484,"1,085",0
전북특별자치도 임실군 덕치면,3485,"1,085",0
경상북도 울진군 금강송면,3486,"1,083",0
부산광역시 중구 남포동,3487,"1,082",0
전라남도 장흥군 장동면,3488,"1,063",0
경상남도 의령군 유곡면,3489,"1,063",0
전라남도 곡성군 고달면,3490,"1,055",0
경상남도 고성군 개천면,3491,"1,055",0
전라남도 보성군 율어면,3492,"1,042",0
강원특별자치도 춘천시 남면,3493,"1,036",0
경상남도 진주시 대평면,3494,"1,036",0
충청남도 부여군 충화면,3495,"1,033",0
경상남도 의령군 궁류면,3496,"1,028",0
전라남도 보성군 겸백면,3497,"1,020",0
강원특별자치도 영월군 상동읍,3498,"1,002",0
전북특별자치도 부안군 위도면,3499,"1,001",0
전북특별자치도 완주군 동상면,3500,998,0
전라남도 강진군 대구면,3501,996,0
전라남도 보성군 노동면,3502,991,0
전북특별자치도 진안군 안천면,3503,988,0
전라남도 보성군 웅치면,3504,985,0
전북특별자치도 남원시 수지면,3505,984,0
경상북도 영덕군 달산면,3506,983,0
경상남도 의령군 봉수면,3507,980,0
경상남도 의령군 대의면,3508,978,0
전라남도 여수시 묘도동,3509,971,0
경상남도 산청군 오부면,3510,969,0
전북특별자치도 순창군 유등면,3511,956,0
경상남도 고성군 구만면,3512,943,0
전라남도 완도군 금당면,3513,941,0
전북특별자치도 진안군 정천면,3514,936,0
경기도 연천군 왕징면,3515,935,0
전라남도 화순군 청풍면,3516,933,0
충청북도 영동군 용화면,3517,931,0
전북특별자치도 완주군 경천면,3518,922,0
강원특별자치도 춘천시 북산면,3519,915,0
부산광역시 금정구 금성동,3520,906,0
전라남도 신안군 팔금면,3521,905,0
경상북도 김천시 증산면,3522,904,0
부산광역시 중구 광복동,3523,898,0
전라남도 장흥군 유치면,3524,882,0
전북특별자치도 남원시 덕과면,3525,862,0
전라남도 보성군 문덕면,3526,853,0
경상남도 함안군 여항면,3527,849,0
경상북도 의성군 안사면,3528,825,0
전라남도 화순군 이서면,3529,800,0
경상남도 고성군 영현면,3530,787,0
경상북도 상주시 화남면,3531,779,0
전북특별자치도 진안군 용담면,3532,775,0
경상북도 의성군 신평면,3533,771,0
전라남도 완도군 생일면,3534,759,0
경상남도 합천군 덕곡면,3535,748,0
전북특별자치도 진안군 상전면,3536,729,0
경상남도 의령군 낙서면,3537,727,0
전라남도 순천시 외서면,3538,711,0
경기도 연천군 장남면,3539,704,0
충청북도 보은군 회남면,3540,692,0
충청북도 제천시 한수면,3541,646,0
강원특별자치도 삼척시 노곡면,3542,644,0
강원특별자치도 삼척시 가곡면,3543,628,0
강원특별자치도 삼척시 신기면,3544,612,0
인천광역시 강화군 서도면,3545,608,0
전라남도 강진군 옴천면,3546,557,0
경기도 파주시 장단면,3547,521,0
전라남도 영광군 낙월면,3548,415,0
경기도 연천군 중면,3549,151,0
서울특별시 서초구 반포본동,3550,109,0
강원특별자치도 철원군 근북면,3551,90,0
경기도 광명시 광명1동,3552,37,0
서울특별시 강동구 둔촌1동,3553,26,0
강원특별자치도 철원군 근동면,3554,N/A,0
강원특별자치도 철원군 원동면,3555,N/A,0
강원특별자치도 철원군 원남면,3556,N/A,0
강원특별자치도 철원군 임남면,3557,N/A,0
강원특별자치도 고성군 수동면,3558,N/A,0
메모노트※메모는 400자 이하로 사용할 수 있습니다.,,,
,,,
,,,
